,Link,Date,Media,Title,Article,Summary
363,https://www.forbesindia.com/article/brand-connect/the-importance-of-clean-water-for-sustainable-world/62707/1,"Fri, 18 Sep 2020 07:00:00 GMT",Forbes India,The importance of clean water for sustainable world,"In this Month of world water monitoring day, 18th September also known as WWMD, a month long international effort aimed to increase public awareness, companies and organizations across the globe are working towards building of awareness and involvement in protecting water resources across the globe. The month is set for people of all ages to participate in monitoring the condition of local rivers, streams and other water bodies ultimately encouraging participants to be more conscious of common indicators of water health. Throughout the month, events that recognize the effort of “Monitoring water quality” set by United Nations environment program as well as SDGs 6th “clean water and sanitation” and other goals are organized in communities and organization.In this occasion we have had the privilege of exploring initiative by Ryuki Engineering Inc. While the company provides solution across multiple variety of sectors, it’s also well-known globally as an engineering based manufacturer which specializes in environmental improvement equipment using fluid technologies such as air and water. The acceleration of the company’s global operation may be seen in the driven leadership by the young CEO. Meet Tsukasa Nishimura, Director of Ryuki Engineering Inc. While Tsukasa’s enthusiasm could be seen in multiple media outlet it is his recent story around fighting against cancer that separates him and the company’s global initiatives from other global market leaders. Joining Ryuki Engineering Inc. in 1997 after working at a logistics, Tsukasa launches overseas division within the company personally contributing to substantial growth resulting to his promotion and current role as a Director at Ryuki Engineering Inc. Being captivated by the company leadership and initiative we explore the role Ryuki Engineering Inc. plays within the global framework for the improvement of water environment in our society.“Ryuki Engineering Inc. is a rare CSV: Creating Shared Value - business, that is contributing to global society through its business development. The improvement in our business performance directly relate to the success of our social contribution. “ Shares Tsukasa. Many of other types of initiatives such as reducing health risks by proposing solutions related to asbestos, radioactivity, dioxin, PM2.5, reducing the number of cases of tunnel pneumoconiosis by 1/100, the company participate as a member of “fine particles law” formulation committee member, expert associate of the Ministry of Health Labor and Welfare, director of the Tunnel Association, chairman of the Construction Machinery Association subcommittee. The company aims to continue its involvement under those multiple role as to contribute to bettering of our global environment. “At the end, as the final stage of maximizing the effectiveness of the filter application technologies that we have cultivated so far, we have set the goal of early completion and promoting of ""CO2 capture and processing equipment"" in order to contribute to global warming countermeasures, which is one of the biggest challenges for the planet of earth.” Answers Tsukasa when asked what future lies ahead for Ryuki Engineering Inc.The remarkable growth in the water sector is expected in near future and it is said that the available water resources on earth are 10,000 km3 of fresh water. Although United Nations SDG: Sustainable Development Goals, also states the effective use of water resources, currently most of the quality removal for water treatment processes that enable clean water out of sewage, industrial water, as well as water pollution prevention are done by flocculation/floating. By applying the companies advanced solutions that combines with RO added to the company's original water reclamation equipment such as neutralization, decolorization, sterilization, COD/BOD reduction measures, and not only contribute to innovative improvements. And this could also be applied as to improve multiple segments such as agriculture, aquaculture, Various fields such as food processing, decentralized small-scale water supply facility (RO pretreatment), replacement of MBR for sewage, energy saving, sludge concentration, water jet construction, removal and collection of hardly decomposable substances, rare earth mud, and emergency water supply .It is a fact that we live in a connected world enabled by information technology. However as water surrounds 71% of our planet, this shows another layer that connects all living being on our planet. In this Month of world water monitoring day, carrying a sense of togetherness for the improvement of our surrounding water and its health may be the key to resulting a healthy balance and ultimately a more sustainable future ahead. Companies like Ryuki engineering Inc. driven by its social impact inspired core value and driven leader may inspire current and future generation ahead hopefully across wide variety of sectors.","In this Month of world water monitoring day, 18th September also known as WWMD, a month long international effort aimed to increase public awareness, companies and organizations across the globe are working towards building of awareness and involvement in protecting water resources across the globe.
Meet Tsukasa Nishimura, Director of Ryuki Engineering Inc.
Although United Nations SDG: Sustainable Development Goals, also states the effective use of water resources, currently most of the quality removal for water treatment processes that enable clean water out of sewage, industrial water, as well as water pollution prevention are done by flocculation/floating.
In this Month of world water monitoring day, carrying a sense of togetherness for the improvement of our surrounding water and its health may be the key to resulting a healthy balance and ultimately a more sustainable future ahead.
Companies like Ryuki engineering Inc. driven by its social impact inspired core value and driven leader may inspire current and future generation ahead hopefully across wide variety of sectors."
364,https://www.brusselstimes.com/news/eu-affairs/133099/roma-settlements-in-eu-member-states-without-clean-water-and-sanitation/,"Sun, 27 Sep 2020 07:00:00 GMT",The Brussels Times,Roma settlements in EU member states without clean water and sanitation,"Impoverished Roma communities across Eastern and Central Europe often lack basic infrastructure and are more vulnerable to COVID-19 than the majority population. A second wave of the pandemic will make their situation worse.

A recent report published by the Slovak Academy of Science in collaboration with the Open Society Foundation shows that Roma in segregated settlements or on the outskirts of towns lack access to clean drinking water. They are also victims of environmental discrimination and often forced to live next to toxic landfills and flood-prone neighbourhoods.

“Although the right to water and sanitation are rights recognized by the UN, European Roma are being left to live in unsafe environments detrimental to their health and wellbeing. In fact, lack of concrete data on access to sanitation for Roma made it easier to neglect this issue,” commented Marek Szilvasi, team manager on environmental justice for Roma at the OSF.

The increased incidence of infectious diseases in localities with Roma population is one of the indicators of structural inequalities in Slovakia. According to the report, the core of the problem is the absence of basic infrastructure for access to water, sewage collection and waste treatment. The report focuses on the infrastructure but puts the problem in an economic-social context.

Approximately 300 Roma settlements in Slovakia do not have access to the public water supply; moreover, in approximately 650 Roma settlements, residents do not have access to sewage. The researchers identified almost 50 segregated Roma settlements that had no infrastructure at all — no asphalt road, no water supply, no sewage, and no gas.

Similar problems exist in other new EU member states with significant Roma minorities. According to the report, EU is providing significant funding to infrastructure projects but the money is rarely reaching the Roma settlements. In Slovakia, government funding has so far not specifically targeted the settlements.

“The European Green Deal must not lead to more job losses among the poorest segments of the population and in turn, pit poor non-Roma against poor Roma,” commented Zeljko Jovanovic, director of the Open Society Roma Initiatives Office. “It must not lead to forced evictions but affordable green housing and infrastructure deserving of 21st century Europe.”

Update: Asked by The Brussels Times to comment on the report, a source at the European Commission commented that EU member states have primary competence for the integration of Roma in society and therefore bear the responsibility for improving their living conditions, including providing essential services.

That said, during the 2014 – 2020 budget period, the European Commission has funded dedicated actions in Slovakia to address the issues mentioned in the report, such as access to water, sewage and waste treatment in municipalities with high share of Roma communities, totalling ca €52 million.

Access to tap water and sanitary infrastructure will be some of the many issues addressed in a new EU Roma Strategic Framework due to be adopted soon, according to the Commission.

The Brussels Times","“Although the right to water and sanitation are rights recognized by the UN, European Roma are being left to live in unsafe environments detrimental to their health and wellbeing.
Approximately 300 Roma settlements in Slovakia do not have access to the public water supply; moreover, in approximately 650 Roma settlements, residents do not have access to sewage.
The researchers identified almost 50 segregated Roma settlements that had no infrastructure at all — no asphalt road, no water supply, no sewage, and no gas.
Similar problems exist in other new EU member states with significant Roma minorities.
According to the report, EU is providing significant funding to infrastructure projects but the money is rarely reaching the Roma settlements."
365,https://naples.floridaweekly.com/articles/hope-for-haiti-ls-cream-liqueur-launch-clean-water-in-haiti-campaign/,"Thu, 10 Sep 2020 07:00:00 GMT",Florida Weekly,"Hope for Haiti, LS Cream Liqueur launch Clean Water in Haiti campaign","Hope for Haiti and LS Cream Liqueur announced a cause marketing partnership to improve access to clean water for 250 families in southern Haiti through the distribution of household water filtration systems and public health and hygiene education.

Less than half of Haitians in rural areas have access to clean water, and waterborne illnesses such as typhoid, cholera and chronic diarrhea are the cause of more than half the deaths in the country every year. In addition to providing families with a clean water filtration system to be used in the home, the campaign aims to increase health outcomes by educating communities on hygiene, sanitation and communicable disease prevention. Haiti is now faced with the challenge of COVID-19, which has been spreading throughout the country. “One of Haiti’s most valuable resources is its culture, and we are proud to partner with LS Cream Liqueur to celebrate Haitian culture while helping

Haitian families in rural communities access clean drinking water,” said Skyler Badenoch, Hope for Haiti’s CEO.

To officially launch this campaign, Hope for Haiti and LS Cream Liqueur will host a virtual celebration and tasting event, ‘’Cheers to Haiti,’’ on Oct. 14. Attendees will enjoy a special evening of entertainment and surprises featuring various Haitian artists and influencers coming together to support this important partnership. All ticket levels include bottle(s) of LS Cream Liqueur that will be delivered to the ticket holder prior to the event.

‘’This partnership with Hope for Haiti is very important for us, said Myriam Jean-Baptiste, co-founder of LS Cream Liqueur. “We often take for granted that we can have access to water as easily as we do in North America. Knowing that we will have a direct impact on the health and the quality of life of hundreds of people in Southern Haiti, is something that is close to our hearts and aligns with our values of giving back to our community.’’

Tickets can be purchased at hopeforhaiti.info/ls-cream. Every sale will contribute to Hope for Haiti’s Clean Water Program and support the campaign’s goal to help 250 families and their communities. The event is open to the public. ¦","Hope for Haiti and LS Cream Liqueur announced a cause marketing partnership to improve access to clean water for 250 families in southern Haiti through the distribution of household water filtration systems and public health and hygiene education.
To officially launch this campaign, Hope for Haiti and LS Cream Liqueur will host a virtual celebration and tasting event, ‘’Cheers to Haiti,’’ on Oct. 14.
All ticket levels include bottle(s) of LS Cream Liqueur that will be delivered to the ticket holder prior to the event.
‘’This partnership with Hope for Haiti is very important for us, said Myriam Jean-Baptiste, co-founder of LS Cream Liqueur.
Every sale will contribute to Hope for Haiti’s Clean Water Program and support the campaign’s goal to help 250 families and their communities."
366,https://www.intelligentliving.co/ghana-27m-green-loan-uk,"Mon, 07 Sep 2020 07:00:00 GMT",Intelligent Living,Ghana Receives £27M Green Loan From UK For Clean Drinking Water,"On August 29, the UK government announced it would provide a £27M (around US$35.5M) green loan to fund the use of solar energy to sterilize drinking water for rural communities in Ghana, Africa. It will accomplish this using technology developed by a UK-based firm called Aqua Africa.

The UK Export Finance (UKEF) green loan to the Ghanaian government comes after an agreement between the country’s sanitation & water resources ministry and Aqua Africa in support of a project that has goals to alleviate roughly 225,000 people in Ghana from day-to-day water poverty.

The project will start this month with a ground delivery plan and community engagement drills. By January next year, filtration units will be installed to deliver water to 75 communities, providing clean water to 22,500 people. The 18 months that follow will involve five more phases that will deliver the water pipe system to the remaining 200,000 people.

Cecilia Dapaah, Ghana’s Minister of Sanitation & Water Resources, explained:

The fulfillment of our basic human needs in our environment is essentially dependent on adequate clean water. Increasing water coverage requires a consistent investment on year to year basis since population growth and demand for water keeps increasing. That is why we welcome wholeheartedly the investment in the Aqua Africa Project.

The UK government also stated that the water sanitation loan is part of a £140M (US$184M) package of financial support for Ghana, which also includes:

Over £70M (US$92) in guarantees and direct loans to fund the construction of a new main commercial road between Tema and Aflao,

More than £50M (US$65.8M) to build a new local hospital in Koforidua.

According to the UK’s Exports Minister, Graham Stuart, the direct loans come at zero cost to the taxpayer. It shows how the UK “is making a lasting and real difference to communities across the globe.”

Stuart said:

We are proud to lead the world in our efforts to transition to net-zero emissions, and UKEF is backing British exporters to support other countries to meet their Paris climate goals. UKEF’s support for Aqua Africa demonstrates this government’s commitment to exporters with green credentials by ensuring they have the support needed to win international business during the coronavirus pandemic and beyond.

The green loan is the first of its kind in Africa. It will play a vital role in the push to deliver on the UN Sustainable Development Goals covering clean water, sanitation, and climate action.","On August 29, the UK government announced it would provide a £27M (around US$35.5M) green loan to fund the use of solar energy to sterilize drinking water for rural communities in Ghana, Africa.
It will accomplish this using technology developed by a UK-based firm called Aqua Africa.
Cecilia Dapaah, Ghana’s Minister of Sanitation & Water Resources, explained:The fulfillment of our basic human needs in our environment is essentially dependent on adequate clean water.
The green loan is the first of its kind in Africa.
It will play a vital role in the push to deliver on the UN Sustainable Development Goals covering clean water, sanitation, and climate action."
367,https://www.thestar.com.my/metro/metro-news/2020/09/17/committed-to-bringing-clean-water-to-orang-asli-villages,"Thu, 17 Sep 2020 07:00:00 GMT",The Star Online,Committed to bringing clean water to Orang Asli villages,"SURAYATI and her mother, Norisah used to walk three hours and carry 16 buckets of water daily from their village well for the family’s use.

The groundwater reeked with an unbearable odour. Yet, the family had no choice but to drink the well water — their only source of water.

Their village, Kampung Terubing 2 in Pahang had neither piped water nor electricity supply, putting a damper on their hopes of embarking on farming activities.

This is the sad reality faced by many Orang Asli communities in Malaysia.

According to the Statistics Department, 53% of Orang Asli communities do not have access to piped water.

Besides the lack of access to clean water and sanitation, the Orang Asli are at higher risk of contracting water-borne and water-washed diseases.

Infant mortality is reported to be double the national figure while parasitic infections are as high as 90% in certain Orang Asli communities.

The lack of access to continuous, clean water supply is also identified as the key contributor to the problem of household food insecurity among these communities.

Since 2017, Coway Malaysia’s corporate social responsibility (CSR) initiative “Happy Water Project” has been serving the country’s Orang Asli communities.

Now, in its fourth instalment, Coway, as a “Life Care Company” continues its efforts in providing clean and safe water to the communities in need across the country.

By year end, Coway’s Happy Water Project will have benefited about 700 Orang Asli families.

Despite the challenges, Coway remains committed and on track to achieve its five-year target of ensuring 1,000 Orang Asli families are given access to clean water by the end of 2021.

Today, Coway supplies household appliances to over 1.5 million homes across Malaysia and endeavours to bring “Life Changing Water” to all Malaysians.

With the Happy Water Project, the company is serious about its responsibility and mission to safeguard the basic human necessity, while ensuring a continuous, clean supply of water.

Coway’s efforts are aligned with United Nations’ Sustainability Development Goal 6, which emphasises the importance of clean water and sanitation.

This will ensure that more families, like Surayati and her family, would be able to benefit and enjoy access to clean water and ensure their families are safe from water-borne diseases.

The company is addressing the issue of water scarcity and water poverty which is not unique to Malaysia as it affects more than 40% of the global population.

These numbers are predicted to escalate with increasing global temperatures.

For the third consecutive year, Coway Malaysia is partnering with Global Peace Foundation Malaysia to empower Orang Asli families through its Water, Sanitisation and Hygiene (WASH) Training programme.

The programme includes activities to promote proper handwashing, teeth-brushing, and a healthy diet.

The public may also contribute to the Happy Water Project by joining the Coway Virtual Run: Change The Game, scheduled from Nov 1 to 29.

The public can run for a cause as RM10 from each participant’s registration fee will be donated to the Happy Water Project.

The run will present an interesting gamification twist for runners who will earn achievement badges through the course of the virtual race.

For details, visit www.coway.com.my/happywaterproject and www.cowayrun.com.my","Besides the lack of access to clean water and sanitation, the Orang Asli are at higher risk of contracting water-borne and water-washed diseases.
Since 2017, Coway Malaysia’s corporate social responsibility (CSR) initiative “Happy Water Project” has been serving the country’s Orang Asli communities.
By year end, Coway’s Happy Water Project will have benefited about 700 Orang Asli families.
Coway’s efforts are aligned with United Nations’ Sustainability Development Goal 6, which emphasises the importance of clean water and sanitation.
The public can run for a cause as RM10 from each participant’s registration fee will be donated to the Happy Water Project."
368,https://newsroom.ocfl.net/media-advisories/press-releases/2020/09/clean-the-world-in-partnership-with-orange-county-government-expands-its-fresh-start-wash-wellness-program-to-orange-county/,"Tue, 01 Sep 2020 07:00:00 GMT","Orange County Government, Florida",Clean the World in Partnership with Orange County Government Expands its Fresh Start WASH & Wellness Program to Orange County,"Clean the World in Partnership with Orange County Government Expands its Fresh Start WASH & Wellness Program to Orange County

Providing Central Florida’s Homeless Community with Showers, Mobile COVID-19 Testing, Vaccinations

The Fresh Start WASH & Wellness Program brings health and hygiene to unsheltered population to reduce the spread of COVID-19 and combat homelessness

Orange County, Fla. — Clean the World, a global leader in water, sanitation, hygiene and sustainability, has partnered with Orange County Government to launch its Fresh Start WASH & Wellness Program to support the unsheltered community throughout Orange County The program focuses on stemming the spread of COVID-19 while offering illness prevention services to individuals and families experiencing homelessness across Central Florida. Through strategic partnerships with community service providers and host sites, Clean the World will combine the use of mobile showers with WASH (water, sanitation, and hygiene) education, and Wellness (COVID-19 testing, HEP A / HEP C vaccinations, and illness prevention) services. The Fresh Start WASH & Wellness Program will be the driving force towards a successful transition to housing, treatment, and job placement services for this underserved community.

Access to clean water, soap, and washing facilities reduces the risk of infection and illness from within the homeless population, as well as the spread of viruses like COVID-19 to the community at large. In addition to daily access to ADA accommodating showers, these individuals will also be able to access additional wrap-around services at the scheduled host sites including free mental health or substance abuse assessment, food assistance, help getting identification, clean clothes, healthcare, veterinary care for animals, job placement training, and housing assistance. The Fresh Start WASH & Wellness program in Las Vegas saw a decrease homelessness by up to 35% when hygiene and wellness services were offered to the community. The program aims to transition members of this community to permanent housing and, ultimately, self-sufficiency.

In 2017, Clean the World launched its first Fresh Start WASH & Wellness Program in Las Vegas, Nevada. Over the past three years, the program has delivered over 16,000 showers, distributed over 20,000 hygiene kits and has seen a 15% decrease in the rate of homelessness in the Southern Nevada area. Through this program, partner service providers have seen an increase of over 55% in referrals on the days that the mobile showers are scheduled.

Over the past two years, Clean the World has been working with Donna Wyche, Division Manager, Mental Health and Homelessness, Community and Family Services Department, Orange County Government to bring this program to Orange County. Orange County Government, through the federal CARES grant, provided the funding needed to fabricate the Fresh Start Mobile Showers and has been a significant partner in launching this program across the greater Orange County area.

Donna Wyche says of the expansion, “We’re so pleased to partner with Clean the World on this project. It’s been something we’ve discussed for a couple of years, and now due to some additional federal funding to address the Covid19 pandemic, it’s come to fruition. There are so many community partners who will be a part of this mobile unit, whose relationships and hard work will lead us to some positive outcomes for our most vulnerable homeless population”.

“Expanding the Fresh Start WASH & Wellness Program into Orange County means connecting the vulnerable population to critical hygiene and wellness services that will offer a comprehensive approach to both physical and mental health. We cannot do our amazing work without our service partners. Together, we will serve the unsheltered population by providing over 20 additional services to ultimately help them get back on their feet and into housing. Ultimately, it is about supporting this community with the resources needed to transition out of their situation and making them healthier and more confident in the process,” says Shawn Seipler, Founder & CEO, Clean the World.

You can make a difference in your local community. Clean the World is looking for sponsors to help cover the operations of the Fresh Start WASH and Wellness Program. Businesses that want to get involved, please contact info@cleantheworld.org for more information or visit: https://cleantheworldfoundation.org/freshstart/

About Clean the World

Clean the World is a social enterprise dedicated to WASH (water, sanitization, and hygiene) and sustainability. It operates soap recycling centers and offices in Orlando, Montreal, Las Vegas, Hong Kong, Netherlands, Washington DC and Punta Cana and leads a “Global Hygiene Revolution” to distribute recycled soap and hygiene products from more than 8,000 hotel, resort and cruise partners. Clean the World’s foundation provides WASH (water, sanitization, and hygiene) programming to benefit global communities with high pre-adolescent death rates due to acute respiratory infection (pneumonia) and diarrheal diseases (cholera) – which are two of the top killers of children under the age of five. Since 2009, the foundation has served over 15 million individuals and distributed 60 million bars of soap and 5 million hygiene kits in 127 countries. For more information on how you can participate in Clean the World’s world-renowned recycling program, please visit https://cleantheworld.org/get-involved/hotel-recycling-program/","The Fresh Start WASH & Wellness Program will be the driving force towards a successful transition to housing, treatment, and job placement services for this underserved community.
The Fresh Start WASH & Wellness program in Las Vegas saw a decrease homelessness by up to 35% when hygiene and wellness services were offered to the community.
In 2017, Clean the World launched its first Fresh Start WASH & Wellness Program in Las Vegas, Nevada.
“Expanding the Fresh Start WASH & Wellness Program into Orange County means connecting the vulnerable population to critical hygiene and wellness services that will offer a comprehensive approach to both physical and mental health.
Clean the World is looking for sponsors to help cover the operations of the Fresh Start WASH and Wellness Program."
369,https://www.manilatimes.net/2020/09/24/public-square/lima-water-ensures-adequate-clean-water-supply-amid-pandemic/771194/,"Thu, 24 Sep 2020 07:00:00 GMT",The Manila Times,"Lima Water ensures adequate, clean water supply amid pandemic – The Manila Times","Aboitiz InfraCapital’s wholly owned subsidiary Lima Water Corporation (LWC) assured it will continuously provide adequate and clean water supply to 117 industrial manufacturing companies at the Lima Technology Center (LTC) in Lipa-Malvar, Batangas amid the current health crisis.

Globally, health and safety protocols underscore the importance of hygiene, sanitation, and access to adequate and clean water to prevent contamination and spread of Covid-19.

In business, water is notably used in various industries for a myriad of purposes, especially sanitation, to keep their operations running despite the threat of the pandemic.

One locator ramping up operations after the gradual lifting of lockdown is Japan Tobacco International Asia Manufacturing Corp. It integrates sustainable practices into its day-to-day business activities.

“With Lima Water’s continuous supply of clean water, JTI can ensure the health and safety of all our associates through proper hand washing and sanitizing of our company premises,” JTI Philippines Capex and Projects Manager Michael Jes Sollano said.





The water utility company delivers 24-hour water availability through its own deep well sources and reservoirs while promoting intelligent and responsible water usage among its clients.

“Now more than ever, it is important for us to ensure that our locators have ample clean water and effective waste management to curb the spread of Covid-19. Keeping the water running at LTC supports the continuing business operations of our locators,” LWC General Manager Hazele Manalo said, adding that LWC’s end-to-end water and wastewater services are governed by one of United Nations’ Sustainable Development Goals which is Clean Water and Sanitation for all.","Aboitiz InfraCapital’s wholly owned subsidiary Lima Water Corporation (LWC) assured it will continuously provide adequate and clean water supply to 117 industrial manufacturing companies at the Lima Technology Center (LTC) in Lipa-Malvar, Batangas amid the current health crisis.
Globally, health and safety protocols underscore the importance of hygiene, sanitation, and access to adequate and clean water to prevent contamination and spread of Covid-19.
In business, water is notably used in various industries for a myriad of purposes, especially sanitation, to keep their operations running despite the threat of the pandemic.
The water utility company delivers 24-hour water availability through its own deep well sources and reservoirs while promoting intelligent and responsible water usage among its clients.
“Now more than ever, it is important for us to ensure that our locators have ample clean water and effective waste management to curb the spread of Covid-19."
370,https://www.africanexponent.com/post/7848-lift-company-sponsors-clean-water-program-in-africa,"Thu, 10 Sep 2020 07:00:00 GMT",The African Exponent,Lift Company Sponsors Clean Water Program in Africa,"A global supplier of residential lifts has teamed up with corporate partners in an effort to develop sustainable sources of clean, potable water to some of the remotest parts of Africa. Recently, Stiltz, a supplier of home lifts, announced that the company will be working alongside other companies to offer needed financial sponsorship for Africa-based projects initiated by The Africa Trust.

Projects All Over the Continent

As a financial sponsor of Africa Trust's many economic improvement efforts around the continent, Stiltz will be helping to fund well construction and other projects in Malawi, Uganda, Zimbabwe, Tanzania, South Africa, Kenya, Mozambique, and Liberia. Stiltz already has its own business presence in numerous African nations, especially on the eastern side of the massive landmass. Operating in more than 40 nations worldwide, the lift company has always sought connections with organizations that help those in need, wherever they might be.

More Than Just Clean Water

The trust does much more than building wells, so financial assistance from any source can go a long way toward bringing many different kinds of projects to completion. For example, since its founding in 2010, the trust has emphasized bringing sustainable solutions to locations in Africa where poverty, and the lack of clean water, is most critical. That means not only constructing wells but also working to bring the overall level of sanitation up to livable standards. That's why most pump projects include entire water-related infrastructure for small villages, including fresh drinking water, toilet facilities, and all the supplies required to keep the systems running for years to come.

The African Exponent Weekly Every week, get a digest of Top African News and Articles from The African Exponent. Sign Up This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Service apply.

Making Life Better for Everyone

With financial help from key sponsors like Stiltz, trust is able to survive and thrive. That's good news for people in all the nations the trust serves. In addition to wells and sanitation facilities, the aid organization helps local adults who need business training so they can start their own companies and bring economic relief to the community. What's more, they make educational and counseling resources available for adults who were forced into military service as young child soldiers.

Waterborne disease is another problem that plagues many poor villages in Africa, and the trust works to build filtration systems using local ceramics and other commonsense technology. Behind everything, the organization does is the idea of long-term sustainability and giving local residents the power to take charge of their own destiny. Sometimes that simply means building a well and turning its operation over to the community. In other situations, it means job training, education, installing sanitation systems, and helping people who were pressed into military duty when they were only seven or eight years old.

Corporate Responsibility

Stiltz and other companies who see the need to support charitable entities like The Africa Trust have the chance to assist people who need help with life's basic necessities. Sometimes that means nothing more than being able to drink clean water whenever they need it or learning how to build several wells in a large village so everyone has access to essential human needs that so many people take for granted.","A global supplier of residential lifts has teamed up with corporate partners in an effort to develop sustainable sources of clean, potable water to some of the remotest parts of Africa.
Recently, Stiltz, a supplier of home lifts, announced that the company will be working alongside other companies to offer needed financial sponsorship for Africa-based projects initiated by The Africa Trust.
For example, since its founding in 2010, the trust has emphasized bringing sustainable solutions to locations in Africa where poverty, and the lack of clean water, is most critical.
Making Life Better for EveryoneWith financial help from key sponsors like Stiltz, trust is able to survive and thrive.
Corporate ResponsibilityStiltz and other companies who see the need to support charitable entities like The Africa Trust have the chance to assist people who need help with life's basic necessities."
371,https://www.looppng.com/png-news/clean-water-hygiene-grants-provinces-94806,"Sat, 26 Sep 2020 07:00:00 GMT",Loop PNG,"Clean water, hygiene grants for provinces","The PNG-Australia Partnership grants, worth a total of PGK2 million, will support community-led health and education projects aimed at preventing the spread of diseases, including COVID-19.

The grants will allow communities to improve access to clean water and procure soap, sanitiser and cleaning products. The grants will also support provincial COVID-19 prevention training and awareness.

The activities will be delivered across eleven provinces including Central, East New Britain, Eastern Highlands, Gulf, Hela, Jiwaka, Milne Bay, Morobe, West New Britain, Western Highlands and Western Province.

The grants will be delivered through the PNG-Australia Partnership’s Incentive Fund.

The Incentive Fund provides high-performing organisations with grants to improve service delivery or provide economic opportunities for the people of PNG.

This year the Incentive Fund program celebrates 20 years in PNG, delivering practical support across the country, including rural and remote areas.

These rapid response grants recognise that communities have a key role in COVID 19 prevention across PNG.

(File picture of a local from one of the eight villages in Morobe that has benefited from a WASH project supported by the PNG-Australia Partnership. She is pictured testing a newly-constructed WASH station delivered under this project)","The PNG-Australia Partnership grants, worth a total of PGK2 million, will support community-led health and education projects aimed at preventing the spread of diseases, including COVID-19.
The grants will allow communities to improve access to clean water and procure soap, sanitiser and cleaning products.
The grants will be delivered through the PNG-Australia Partnership’s Incentive Fund.
The Incentive Fund provides high-performing organisations with grants to improve service delivery or provide economic opportunities for the people of PNG.
(File picture of a local from one of the eight villages in Morobe that has benefited from a WASH project supported by the PNG-Australia Partnership."
372,https://missionnewswire.org/india-people-living-in-remote-villages-have-clean-water-access-and-new-toilets-thanks-to-salesian-missions-clean-water-initiative/,"Fri, 11 Sep 2020 07:00:00 GMT",MissionNewswire,INDIA: People living in remote villages have clean water access and new toilets thanks to Salesian Missions ‘Clean Water Initiative’,"(MissionNewswire) Salesian missionaries with the Institution for Cultural and Rural Development (I-CARD) based at Jorhat, Assam, India, are providing clean water access thanks to funding from Salesian Missions “Clean Water Initiative.” The project took place in 2018 and provided hand water pumps, clean drinking water and toilets for families.

I-CARD set up 38 hand water pumps for people in the villages of Tanuchuk and Eporia. The water pumps are easily repairable and can be handled by the young and the old. The water from these pumps is safe and clean, although sometimes it may contain some iron residue. Most families construct water filters with empty containers filled with brick pieces, coal, stone chips and sand. Some use only sand for this purpose. The water can be used for their toilets, hand-washing, bathing and cooking without having to go far away from their homes.

The hand water pumps were installed toward the back of the houses. Mising tribal village people do not have bathrooms of their own, and their bathing is usually done in public near the water source either at the hand pump or by the rivers.

Salesian missionaries also set up a water tank reservoir that can hold approximately 20,000 liters of water. This is sufficient drinking water for a large village of about 200 families. The water source is from a bore well and is fitted with a submersible pump inside the pipe. This ensures a constant supply of water.

The final part of the project provided 29 individual household with toilets constructed in Eporia for the families. There is no water supply to these toilets, but families can carry water in buckets from the hand pumps. There is a small tank for water outside each toilet so that water can be stored.

“We would like to extend our sincere appreciation to Salesian Missions on behalf of the tribal community impacted by this project,” said Father K.A. Thomas, the director of I-CARD. “Before the project, these families practiced open defecation. With the dwindling forest areas and the increase in the number of households, people were facing immense problems. Now with funding from Salesian Missions, people have been given dignity and privacy and a sense of self-worth.”

With more than 1.3 billion people, India’s growing population is putting a severe strain on the country’s natural resources. According to Water.org, close to 77 million people do not have access to safe, clean water and 769 million have no sanitation services. Most water sources throughout the country are contaminated by sewage and agricultural runoff.

While India has made some progress in the supply of safe water, there remain gross disparities in safe water access across the country. The World Bank estimates that 21 percent of communicable diseases in India are related to unsafe water with diarrhea alone causing more than 1,600 deaths daily. Access to proper sanitation is extremely poor, particularly in rural areas where only 14 percent of the population has access to a latrine.

In response to this crisis, Salesian Missions has developed a “Clean Water Initiative” that has made building wells and supplying fresh, clean water a top priority for every community in every country in which Salesian missionaries work.

India has the world’s fourth largest economy but more than 22 percent of the country lives in poverty. About 31 percent of the world’s multidimensionally poor children live in India, according to a report by the Oxford Poverty and Human Development Initiative. A multidimensionally poor child is one who lacks at least one-third of 10 indicators, grouped into three dimensions of poverty: health, education and standard of living.

###

Sources:

Photos courtesy of Salesian Missions (contact for usage permissions)

Institution for Cultural and Rural Development

Salesian Missions – India

Water.org – India

World Bank – India","(MissionNewswire) Salesian missionaries with the Institution for Cultural and Rural Development (I-CARD) based at Jorhat, Assam, India, are providing clean water access thanks to funding from Salesian Missions “Clean Water Initiative.” The project took place in 2018 and provided hand water pumps, clean drinking water and toilets for families.
I-CARD set up 38 hand water pumps for people in the villages of Tanuchuk and Eporia.
The hand water pumps were installed toward the back of the houses.
In response to this crisis, Salesian Missions has developed a “Clean Water Initiative” that has made building wells and supplying fresh, clean water a top priority for every community in every country in which Salesian missionaries work.
###Sources:Photos courtesy of Salesian Missions (contact for usage permissions)Institution for Cultural and Rural DevelopmentSalesian Missions – IndiaWater.org – IndiaWorld Bank – India"
